24345.47181,22.82113,63.3939,1.7772,0.7329,0
24345.77181,22.82118,63.5413,1.7853,0.7303,0
24346.07181,22.8211,63.6943,1.7974,0.6851,0
24346.37181,22.8211,63.8438,1.7896,0.6931,0
24346.67181,22.82122,63.9995,1.7749,0.6579,0
24346.97181,22.82126,64.1513,1.749,0.6346,0
24347.27181,22.82189,64.0318,1.7752,0.6667,0
24347.57181,22.82218,64.0692,1.75,0.6514,0
24347.87181,22.8296,63.9008,1.7626,0.6496,0
24348.17181,22.83298,63.849,1.7476,0.6403,1
24348.47181,22.832,63.9047,1.7413,0.6348,1
24348.77181,22.8334,63.9016,1.7522,0.6597,1
24349.07181,22.8348,63.8985,1.7287,0.6839,1
24349.37181,22.83289,63.8999,1.7036,0.6565,1
24349.67181,22.83324,63.8983,1.7139,0.6523,1
24349.97181,22.83199,63.8925,1.7676,0.6406,1
24350.27181,22.83178,63.8894,1.8016,0.6502,1
24350.57181,22.83327,63.2629,1.7756,0.7058,1
24350.87181,22.83363,63.0501,1.7445,0.7318,1
24351.17181,22.83133,62.9886,1.7903,0.7574,1
24351.47181,22.83062,62.837,1.7795,0.7818,1
24351.77181,22.83171,62.6831,1.8859,0.8772,1
24352.07181,22.83176,62.5305,1.9357,0.9505,1
24352.37181,22.83181,62.378,2.0117,1.042,1
24352.67181,22.83117,62.2412,2.0432,1.0747,1
24352.97181,22.83101,62.0934,2.0068,1.0893,1
24353.27181,22.83142,61.9241,2.0036,1.1145,1
24353.57181,22.83147,61.7687,1.9754,1.1197,1
24353.87181,22.83128,61.6304,1.9975,1.1077,1
24354.17181,22.83123,61.4817,2.0374,1.1547,1
24354.47181,22.83119,61.3331,2.0644,1.2036,1
24354.77181,22.83115,61.1751,2.0676,1.2039,1
24355.07181,22.83111,61.0238,2.0223,1.1638,1
24355.37181,22.8312,60.8628,1.9215,1.1112,1
24355.67181,22.8312,60.7083,1.8526,1.0292,1
24355.97181,22.83105,60.5648,1.8285,0.995,1
24356.27181,22.83099,60.4142,1.8108,1.0121,1
24356.57181,22.83098,60.2762,1.8287,1.0011,1
24356.87181,22.83094,60.1299,1.8781,1.0669,1
24357.17181,22.83112,59.9668,1.9198,1.1437,1
24357.47181,22.83117,59.8137,1.8843,1.1588,1
24357.77181,22.8311,59.6729,1.923,1.1941,1
24358.07181,22.8311,59.525,1.8958,1.2318,1
24358.37181,22.8311,59.3719,1.9007,1.2345,1
24358.67181,22.8311,59.2215,1.9342,1.2157,1
24358.97181,22.8311,59.071,1.9587,1.2461,1
24359.27181,22.83124,58.9102,2.0397,1.3072,1
24359.57181,22.83129,58.7563,2.1391,1.3851,1
